id,doc_id,ref,sent_index,text,metadata_json
traffic-management-operations-5645296ef8:2.3:35:e921a0d4,traffic-management-operations-5645296ef8,2.3,35.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.3 | Skills: 1,3,5] Performs receipt of materiel into the appropriate system of record.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.3"", ""sent_index"": 35, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""041b5fb09da05ad599dd50bafecd19dfa1ba61e8"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.3:36:cb889cfb,traffic-management-operations-5645296ef8,2.3,36.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.3 | Skills: 5,7,9] Coordinates pickup and delivery of materiel.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.3"", ""sent_index"": 36, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""ab1a929667ed0f7c965b7725d2576974106305aa"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.3:37:9227ffd4,traffic-management-operations-5645296ef8,2.3,37.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.3 | Skills: 5,7,9] Coordinates with base activities to control flow of inbound and outbound cargo.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.3"", ""sent_index"": 37, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""ad6a185b2b7cb3c51bd82e815b4d4cf0515a4fe5"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.3:38:24fc503f,traffic-management-operations-5645296ef8,2.3,38.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.3 | Skills: 1,3,5] Operates and maintains material handling equipment such as forklifts, pallet jacks, and hand-trucks.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.3"", ""sent_index"": 38, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""0eed35208ac272d962bf82327a331562b0d93616"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:39:d7aa9b7b,traffic-management-operations-5645296ef8,2.4,39.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Passenger Travel: Selects and arranges official travel for individuals and groups.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 39, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""71475b2a90374818080f26a9d8e4e92b40a0d5db"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:40:9f401b50,traffic-management-operations-5645296ef8,2.4,40.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Counsels personnel and eligible dependents on passenger movement.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 40, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""027c6eaadf80206f8111a84c407aa7bfc1a16530"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:41:2d086a9d,traffic-management-operations-5645296ef8,2.4,41.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 3,5,7,9] Reviews official travel orders and determines transportation entitlements.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 41, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""0100daebcc1062b5b898ddd0dc4bafb225ce6cbd"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:42:6f75b5f3,traffic-management-operations-5645296ef8,2.4,42.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Prepares passenger related travel documents.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 42, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""a6d06a3732f71f68a587649fb3a2a52d7a350fbe"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:43:b77f7f57,traffic-management-operations-5645296ef8,2.4,43.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Processes partial and fully unused commercial airline tickets for refund.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 43, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""f4160b7719629a6d69ef9f5eb15c287d74afade5"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:44:d1cecf16,traffic-management-operations-5645296ef8,2.4,44.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Verifies commercial travel office routing and fares.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 44, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""4e23842b75b27db1f866b25ccd6d7940fdf940d4"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:45:66337d58,traffic-management-operations-5645296ef8,2.4,45.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Processes pay adjustment authorizations, cash collection vouchers and public vouchers for purchase and services other than personal.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 45, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""9df7e98092c738c9f846373f4cf7fc899ff34615"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:46:9d5c261e,traffic-management-operations-5645296ef8,2.4,46.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 3,5,7,9] Computes government constructive costs.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 46, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""53b40ce0a55fdad72df4c9e429f30ee444d17aa9"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.4:47:08956802,traffic-management-operations-5645296ef8,2.4,47.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Performs quality assurance of contract Travel Management Company performance.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.4"", ""sent_index"": 47, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""92b2a78e21a01766222d3634577bfeed0c15e762"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:48:d53fc81d,traffic-management-operations-5645296ef8,2.5,48.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Installation Deployment Readiness Cell (IDRC): Participates in Installation Deployment Process Working Group (DPWG).","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 48, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""0f5c044aeaea4c111e6788c6518dd322e1252f9c"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:49:c537cec6,traffic-management-operations-5645296ef8,2.5,49.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Reviews/validates unique installation deployment requirements are addressed in standard base operation procedures and ensures organic transportation capability exists to execute these requirements as needed.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 49, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""e25a0ec6677cdff337df6c488dfdd340a141c012"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:50:096d32aa,traffic-management-operations-5645296ef8,2.5,50.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Maintains oversight of air terminal operations in support of deployment and redeployment operations.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 50, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""08c8d0e16a1668b09e17615832484594ab7714e7"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:51:249ed233,traffic-management-operations-5645296ef8,2.5,51.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Ensures comprehensive transportation related deployment training is conducted for deployment work center personnel and Unit Deployment Managers.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 51, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""c3abd3fd1875b7dd5892288f11302eb4c61d4263"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:52:9728e4e1,traffic-management-operations-5645296ef8,2.5,52.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Lead transportation functional POC supporting staffing and operation of Deployment Control Center (DCC).","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 52, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""4978c07daec19db56b257fe012044e5e54a0c1ab"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:53:70c36f58,traffic-management-operations-5645296ef8,2.5,53.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 7,9] Directs subordinate transportation related deployment functions to include Cargo Deployment Function (CDF) and Personnel Deployment Function (PDF) when DCC is activated.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 53, ""skill_digits"": [""7"", ""9""], ""skill_labels"": [""craftsman"", ""superintendent""], ""canonical_duty_id"": ""99a6b73ef6b56225e93639633705e2112776f88d"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:54:5c3aebe4,traffic-management-operations-5645296ef8,2.5,54.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Staffs and operates CDF when activated.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 54, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""1cc2c0ae0ea1d951b65d8f5cc73e05db04ff3b8f"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:55:10da3e8e,traffic-management-operations-5645296ef8,2.5,55.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Performs all actions necessary to receive, in-check, inspect, marshal, load plan, manifest, and supervise loading cargo aboard deploying aircraft or vehicles.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 55, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""cc498c8e16c19f86f7a83f533c46ea839cae11e2"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:56:c65434e7,traffic-management-operations-5645296ef8,2.5,56.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Staffs and operates transportation related positions of the PDF when activated.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 56, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""b0d4b482f9f5151d24bf9e5a8f480ad3cfcc33d3"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:57:2e38f730,traffic-management-operations-5645296ef8,2.5,57.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Performs all actions necessary for monitoring all personnel processing activities to include passenger manifesting, passenger baggage handling, and passenger loading.","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 57, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""fbd25bac75297b73f52d86ec49f4dbcac5da535a"", ""source_type"": ""duty""}"
traffic-management-operations-5645296ef8:2.5:58:55ec521c,traffic-management-operations-5645296ef8,2.5,58.0,"[TRAFFIC MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Arranges passenger airlift for tasked Unit Line Numbers when movement data is provided by the Installation Deployment Officer or designated representatives.
179 DAFECD, 30 Apr 25","{""doc_id"": ""traffic-management-operations-5645296ef8"", ""cem_code"": ""2T100"", ""afsc_title"": ""TRAFFIC MANAGEMENT OPERATIONS"", ""afsc_codes"": [""2T111"", ""2T131"", ""2T151"", ""2T171"", ""2T191""], ""afsc_families"": [""2T1""], ""ref"": ""2.5"", ""sent_index"": 58, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""dc66e51fc6de6cc3e66d4b92d1334e8219c570fa"", ""source_type"": ""duty""}"
ground-transportation-e0b1af36b6:2.1:0:052030e7,ground-transportation-e0b1af36b6,2.1,0.0,"[GROUND TRANSPORTATION | Duty 2.1 | Skills: 1,3,5] Operates, services, and performs preventative maintenance on government motor vehicles.","{""doc_id"": ""ground-transportation-e0b1af36b6"", ""cem_code"": ""2T200"", ""afsc_title"": ""GROUND TRANSPORTATION"", ""afsc_codes"": [""2T211"", ""2T231"", ""2T251"", ""2T271"", ""2T291""], ""afsc_families"": [""2T2""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""07c7b3c68a9955be4c79f790122ac25726721aa2"", ""source_type"": ""duty""}"
ground-transportation-e0b1af36b6:2.1:1:01a54da1,ground-transportation-e0b1af36b6,2.1,1.0,"[GROUND TRANSPORTATION | Duty 2.1 | Skills: 1,3,5] Prepares, reviews, and maintains vehicle operator forms, records, and reports.","{""doc_id"": ""ground-transportation-e0b1af36b6"", ""cem_code"": ""2T200"", ""afsc_title"": ""GROUND TRANSPORTATION"", ""afsc_codes"": [""2T211"", ""2T231"", ""2T251"", ""2T271"", ""2T291""], ""afsc_families"": [""2T2""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""32d718095afbb767630efd96c48a97f5d81d45dc"", ""source_type"": ""duty""}"
ground-transportation-e0b1af36b6:2.1:2:36eebd9f,ground-transportation-e0b1af36b6,2.1,2.0,"[GROUND TRANSPORTATION | Duty 2.1 | Skills: 1,3,5] Conducts pre-, during and post-operation vehicle inspections and documents results.","{""doc_id"": ""ground-transportation-e0b1af36b6"", ""cem_code"": ""2T200"", ""afsc_title"": ""GROUND TRANSPORTATION"", ""afsc_codes"": [""2T211"", ""2T231"", ""2T251"", ""2T271"", ""2T291""], ""afsc_families"": [""2T2""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""06704b173d452ac9981622e91787e747fd91e9c4"", ""source_type"": ""duty""}"
